ID_PARLN_short,spessore,Vs,Acoord_Y,Acoord_X,DEM,Slope,Geologia,Roughness,Ruggedness,Topographic_position_index,Profile_curvature,Tangential_curvature,Aspect,Dx,Dy
043011L11,30,507.6839928,43.11992334,13.25383995,351.4841919,15.01495361,17,7.028991699,0.425628662,-0.053161621,-0.001098916,-0.000191494,297.1202393,0.122269951,-0.238728434
043011L12,30,495.8669418,43.1140227,13.27324327,454.6704102,8.093240738,17,3.691101074,0.928600311,0.226257324,0.004729104,0.001148628,129.4831848,-0.090415023,0.109747805
043011L13,30,579.9708258,43.06455569,13.23227501,746.8765869,17.59305382,10,6.772033691,0.799072266,-0.390014648,0.000874239,-0.010876974,358.3955994,0.316946387,-0.00887751
043012L1,30,439,43.3787891,13.2082704,570.5313721,1.212662816,17,0.576599121,0.661682129,0.102539063,0.000651109,0.002083924,245.3583221,-0.008825555,-0.019239692
043012L2,30,240,43.40783491,13.26774566,209.345993,7.554128647,17,3.584197998,0.348720551,0.104202271,0.002663365,4.38E-05,144.4051514,-0.10783077,0.077184595
043012L3,30,319,43.37985773,13.29946601,156.6495972,6.221406937,17,2.257003784,0.087022781,-0.009384155,-0.000150773,-9.64E-05,92.16802216,-0.004123819,0.108930893
043012L4,30,557.1480595,43.34593018,13.27128412,312.7922058,1.639919877,3,0.80770874,4.96E-05,3.05E-05,7.60E-07,4.59E-07,40.97731781,0.021613762,0.018773539
043012L5,30,517.3812429,43.34659702,13.26774888,319.9079895,1.501221538,3,0.538696289,0.019317627,0.00692749,0.000158826,2.63E-05,359.3277588,0.026204301,-0.000307463
043012L6,30,1400,43.37910363,13.19506487,571.1832275,2.153721809,12,0.820800781,0.048080444,0.016357422,0.000204375,0.000230608,184.6768951,-0.037480384,-0.003066235
043012L7,30,509.7748799,43.37628194,13.19941958,573.2852173,9.183236122,17,4.392028809,1.106040955,0.147216797,-0.000325599,0.004209484,79.17952728,0.030348528,0.1587843
043012L8,30,435.2934121,43.37917211,13.20972811,565.161377,8.048522949,17,3.838745117,0.429801941,0.014465332,-0.000426365,0.000816628,28.65058517,0.124085724,0.067795917
043012L9,30,495.4734521,43.37712443,13.21236829,589.2017212,11.05267048,17,5.316833496,0.620162964,0.196960449,0.004540579,0.000441168,124.1902466,-0.109762505,0.161569774
057017L48,20.50000024,591.8996887,42.61779831,13.15961933,998.5838013,8.535337448,6,4.417236328,0.69519043,0.008789063,-0.000433558,0.000678033,231.118576,-0.094204105,-0.116825931
043012L10,30,1200,43.37434424,13.20617947,640.7711792,9.065862656,12,4.434997559,0.185348511,0.142028809,0.001289655,0.002417162,57.53814697,0.085640237,0.134625971
043012L11,30,469.1589702,43.37403375,13.21626089,630.9329834,1.453994513,17,0.592041016,0.246414185,0.175109863,0.002847726,0.001819034,202.9852905,-0.023366207,-0.009911288
043012L12,30,526.4095552,43.37322655,13.21819777,621.7935791,5.858627319,17,2.123596191,0.257148743,0.019714355,0.000135599,0.000385526,271.3305969,0.002382625,-0.102578886
057017L52,16.99999988,415.4037228,42.61919875,13.15934641,1015.883972,18.50059319,6,9.333984375,1.444488525,0.160522461,0.000607498,0.003385507,225.4756317,-0.234621078,-0.238549143
057016L1,30,177,42.35577618,12.94808795,415.9637146,5.781335354,3,2.37802124,0.162387848,-0.164001465,-0.001978153,-0.002352106,273.7144165,0.006558895,-0.101030894
057017L54,19.00000011,612.2963194,42.6195588,13.15989669,1017.955017,14.86746216,6,6.637023926,0.508750916,0.128601074,-0.000797757,0.004169482,348.3702698,0.260009795,-0.053513017
057017L55,21.50000012,588.9753992,42.61952847,13.16025118,1010.098022,16.15527153,6,7.030029297,0.801506042,0.618408203,0.002344706,0.013297683,6.427036285,0.287846774,0.032424733
057016L2,30,605,42.35785224,12.9488582,496.0161133,19.54918098,12,8.240081787,1.0116539,0.416534424,0.004479785,0.005422617,274.2719116,0.026449202,-0.354084939
057016L3,30,605,42.35768673,12.9476615,475.0057983,24.67364502,12,13.4196167,0.88835144,-0.525970459,-0.009031313,-0.001807555,224.0032043,-0.330426186,-0.319124609
057017L58,11,631.899347,42.61835814,13.15971258,1006.434021,10.87492371,6,5.197998047,0.770866394,-0.007080078,-0.000228935,5.12E-05,207.2837982,-0.170734987,-0.088061757
057016L4,30,270,42.35539562,12.95198571,421.9927063,4.548898697,3,1.732391357,0.070755005,0.068206787,3.24E-06,0.001809806,265.8271179,-0.005789101,-0.079346754
057017L61,16,272.7804398,42.59271725,13.17360599,822.4971924,4.351126194,3,1.918457031,0.039535522,0.007446289,-6.45E-05,0.000261634,288.7236633,0.024423627,-0.072058439
057016L5,30,487,42.38952172,12.95928291,513.1135864,6.230116367,16,2.775421143,0.23638916,-0.055786133,-0.000227265,-0.001247919,70.536026,0.036374517,0.102924116
057016L6,30,804,42.4306097,12.97478655,1218.551025,11.05601978,12,4.993041992,0.018661499,0.012451172,1.47E-05,0.000309843,109.6061707,-0.065563016,0.184059575
057017L65,14.00000006,379.4959757,42.5908509,13.1734655,824.3231812,6.075681686,6,3.355163574,1.39427948,-0.183105469,-0.005613327,0.000822213,120.116333,-0.053404987,0.092067935
057017L66,24.77999997,284.7063436,42.59087091,13.17302616,823.1627808,4.611859322,6,2.198181152,0.195968628,0.00982666,4.02E-05,0.000221744,119.7310944,-0.040003385,0.070045054
057016L7,30,787,42.35723429,12.95106389,457.2419128,21.65144539,12,8.72277832,0.13816452,0.006988525,8.17E-05,7.87E-05,276.1728516,0.042683553,-0.394650191
057017L68,19.5999999,447.3178468,42.56588196,13.14896392,772.0054932,9.841309547,3,3.750976563,0.901664734,0.068359375,0.001317178,0.000436834,359.4075317,0.173455581,-0.00179366
057016L8,30,543,42.35751742,12.95229319,474.9183044,27.53924942,12,14.24200439,2.453449249,-0.985076904,-0.016757384,-0.001979174,207.899826,-0.460807979,-0.243983522
057017L70,18.0999999,660.1667697,42.56563071,13.14902008,771.5894165,10.40961933,3,3.878417969,1.094619751,-0.171325684,-0.004521963,0.000181195,355.866394,0.183221832,-0.013241498
057016L9,30,363,42.38829121,12.94384606,404.7681885,0.043616835,3,0.749298096,0.324165344,-0.20703125,0,0,324.1750488,0.000617209,-0.000445554
057016L10,30,563,42.41208131,12.93419735,544.1383057,19.1266861,16,7.166809082,0.295013428,-0.145996094,-0.000507218,-0.003109864,181.0803223,-0.346725017,-0.006538352
057016L11,30,312,42.40657269,12.92786489,485.2630005,3.113162994,3,1.155303955,3.05E-05,6.10E-05,9.08E-07,3.77E-09,183.6797028,-0.054273963,-0.003490427
057016L12,30,916,42.35222517,12.96510404,447.5250854,26.57652473,16,14.34030151,1.321826935,-0.196899414,-0.002734901,-0.001276648,224.9046478,-0.354302794,-0.353125572
057016L13,30,864,42.40808952,12.93107167,514.4840088,13.88561153,16,5.104187012,0.140346527,-0.114624023,-2.22E-05,-0.002944746,178.7739105,-0.247140735,0.005289427
057016L14,30,284,42.38609507,12.94592213,462.3153992,10.50584984,12,4.587097168,1.128486633,-0.204498291,-0.000247287,-0.005105502,195.9036407,-0.178338706,-0.050813369
057017L78,19.37999988,538.1621827,42.56035714,13.15314723,833.071106,5.198002338,6,2.733703613,0.391265869,0.662841797,0.00212978,0.015453329,138.206955,-0.067822047,0.060625095
057016L15,30,293,42.41002368,12.93046122,494.4364014,3.987478733,3,1.893218994,0.240856171,-0.008026123,8.63E-05,-0.000300127,144.8301697,-0.056979686,0.04014983
057016L16,30,475,42.38725786,12.94849601,479.2402039,6.875106812,12,3.664794922,0.666564941,-0.1534729,-0.003191652,-0.000824338,153.3463898,-0.107755244,0.054085981
057016L19,30,379,42.41849763,12.92945324,560.40448,11.36057568,16,5.515869141,0.089569092,-0.020385742,8.26E-05,-0.000618678,211.0830841,-0.172064006,-0.103726342
057016L20,30,320,42.40817573,12.92438525,479.3150024,2.884088039,3,1.338104248,0.015945435,0.026672363,7.00E-05,0.000640944,205.2478943,-0.045564752,-0.021487679
057016L21,30,856,42.3609848,12.99973212,473.8304138,13.978405,12,5.659790039,1.485363007,0.658935547,0.003741649,0.013077159,192.6951447,-0.242831334,-0.054702815
057016L22,30,926,42.35578189,12.96001108,518.3723755,22.96907234,16,10.86639404,0.977718353,0.921691895,0.003671973,0.018297901,250.9147034,-0.138579071,-0.400524795
057016L24,30,630,42.38350391,12.95562723,486.0443115,6.734939098,16,3.450622559,0.344696045,-0.095153809,0.000687801,-0.003217058,318.6862183,0.088695385,-0.077958591
057016L25,30,412,42.37646295,12.99341076,418.5830994,12.04299927,12,5.544189453,1.174835205,-0.503753662,-0.012005999,-0.000585939,291.7827148,0.079165265,-0.198100626
057016L26,30,744,42.37991741,12.97171632,446.4020996,5.934588432,17,2.484619141,0.155410767,-0.011535645,-9.99E-05,-0.000204964,283.3494873,0.024000201,-0.101137698
057016L27,30,820,42.37802463,12.97468019,435.9696045,4.964299202,3,2.322998047,0.552742004,-0.289337158,-0.0006691,-0.007012751,230.0615387,-0.055759385,-0.06659659
057016L28,30,587,42.38957872,12.95238078,490.1271973,7.472370625,16,3.590606689,0.688537598,0.452758789,0.003817719,0.008086476,220.3990479,-0.0998822,-0.085003532
057016L29,30,391,42.38491888,12.95669887,501.8403931,14.72225475,16,6.530395508,0.967575073,-0.169891357,-0.004518599,0.000448713,248.3535004,-0.096923187,-0.244220793
057016L30,30,1010,42.35454185,12.96067043,439.5892029,28.99084091,12,11.94970703,0.625797272,0.05847168,-0.00085937,0.002487457,274.8309021,0.046661843,-0.552108884
057016L31,30,358,42.40663319,12.9242417,470.5551147,15.1479826,3,7.622894287,0.722919464,-0.045959473,4.32E-05,-0.001229473,221.6665802,-0.202225998,-0.179965273
057016L32,30,849,42.35851776,12.97106928,763.3867188,17.02188873,16,7.771606445,1.56414032,0.258483887,0.011876071,-0.006397995,237.4250336,-0.164824575,-0.257977277
057016L33,30,408,42.38893947,12.95440603,503.6401978,3.532030821,16,1.693572998,0.325855255,0.139770508,0.002280257,0.001430691,290.5835266,0.021699591,-0.057781257
057016L34,30,849,42.38149268,12.96558003,468.5267029,25.73601151,16,12.50561523,0.589996338,0.20803833,0.003766433,0.00035608,247.2242737,-0.186602741,-0.444437414
057016L35,30,558,42.37491707,12.98486092,412.2770081,12.4951334,12,5.827911377,0.628902435,0.104034424,0.002475037,0.000112213,301.1298218,0.114560947,-0.189686596
057016L36,30,523,42.38789935,12.9526419,487.278595,5.551264763,16,2.713287354,0.338668823,-0.02444458,0.000611905,-0.001267089,242.4214325,-0.044994846,-0.086145647
057016L37,30,474,42.38781249,12.95332502,492.2858887,8.562139511,16,3.459106445,0.065616608,0.255401611,0.00172323,0.004972072,260.4953308,-0.024860784,-0.148487732
057016L38,30,527,42.38298203,12.95413792,477.9823914,6.063355446,16,2.439178467,0.188171387,-0.000396729,1.98E-05,-3.14E-05,261.0673218,-0.016492985,-0.104930252
057016L39,30,764,42.38597997,12.96318776,613.6724854,12.14634418,12,6.08605957,3.05E-05,0,-5.47E-07,-6.21E-07,226.1894989,-0.14899075,-0.155309126
057016L40,30,691,42.36155792,13.01820776,894.4647827,28.52476311,12,14.84619141,2.271606445,0.680725098,0.00505863,0.009397286,146.7215424,-0.454365045,0.298217505
067023L16,20,452,42.54901135,13.47712825,809.7608032,9.314998627,6,4.329650879,0.31413269,0.024108887,0.000723959,-0.000109027,22.81207085,0.151188761,0.063591383
067023L17,16,356,42.59030842,13.44678744,1157.370972,28.97991371,6,12.87902832,0.825393677,0.106079102,0.000270268,0.002121754,10.66693974,0.54425329,0.102512509
057016L41,30,922,42.35282624,13.01062676,706.0482178,14.369771,6,6.200378418,0.5963974,0.201538086,0.001641689,0.003456924,168.0669403,-0.250646383,0.05297057
057016L42,30,802,42.35036763,13.01633768,715.0067139,16.05989075,6,7.41973877,0.791824341,-0.158203125,-0.001021492,-0.002948057,292.1657715,0.108608194,-0.266591579
057016L43,30,587,42.38592676,12.95362925,491.6120911,5.598880768,16,1.98928833,0.002925873,0.004333496,5.44E-05,5.97E-05,180.8475189,-0.098016076,-0.001449958
057016L44,30,549,42.38581475,12.95290403,485.7127991,5.318863392,16,2.069213867,0.101768494,-0.075378418,-0.000355299,-0.001642519,187.1238251,-0.092376515,-0.011545112
043016L5,17.10000002,391.5439152,43.24957554,12.95182895,450.353302,7.160400391,3,3.927612305,0.931335449,0.093780518,-0.003054061,0.00558368,126.3860474,-0.074522078,0.101130836
057016L45,30,547,42.38584175,12.95290315,485.7127991,5.318863392,16,2.069213867,0.101768494,-0.075378418,-0.000355299,-0.001642519,187.1238251,-0.092376515,-0.011545112
057016L46,30,562,42.38533068,12.95302909,487.612915,5.128397942,16,1.989318848,0.024330139,0.088531494,0.001067278,0.001276276,186.0930328,-0.089236297,-0.009525623
043016L8,20.19999999,651.2561196,43.24171257,12.96178563,450.4896851,7.886667728,3,4.273895264,1.956920624,0.317657471,0.011313054,-0.003140128,329.9212646,0.119865201,-0.069424026
057016L47,30,320,42.40446969,12.92561324,473.2395935,5.66616106,3,2.225494385,0.251716614,0.080963135,-8.90E-05,0.002238132,170.6569366,-0.0978963,0.016106701
057016L48,30,335,42.40497964,12.92592452,475.6748962,7.992651463,3,3.185119629,0.268245697,-0.082061768,-0.002167357,4.37E-05,170.9009552,-0.138637051,0.022203695
057016L49,30,323,42.40436081,12.92556822,473.2958984,5.581078053,3,1.966186523,0.073249817,0,0,0,179.6492615,-0.097711287,0.000598141
057016L50,30,371,42.40348344,12.92734689,490.1748962,7.509370804,3,3.519592285,0.000843048,3.05E-05,2.97E-07,3.03E-07,205.7401733,-0.118733779,-0.057245295
057016L51,30,394,42.4031511,12.92739429,489.6448975,7.5092659,3,3.519500732,0.000102997,6.10E-05,5.78E-07,4.21E-07,205.7396545,-0.118732639,-0.057243388
057016L52,30,444,42.38864843,12.9522288,488.1715088,13.10008621,16,6.220825195,0.962070465,0.082855225,0.000308288,0.00182725,118.3244095,-0.110407561,0.204840004
057016L53,30,590,42.41634138,12.92276683,478.4577026,9.166922569,16,3.916992188,0.464683533,0.420074463,0.001098511,0.009932334,161.6270142,-0.153139561,0.050862581
057016L54,30,703,42.35178967,12.99867616,649.0358887,18.74482727,16,8.703918457,2.255500793,1.702453613,0.015877416,0.025283864,77.18254852,0.075281195,0.330884874
042017L9,22,471.1726186,43.33239001,12.90228534,334.8193054,1.648186922,3,0.813873291,0.045886993,-6.10E-05,-6.10E-07,-6.10E-07,45.22906113,0.020264141,0.020426819
042017L10,22,279.656038,43.33356937,12.91161942,342.7127075,5.838119984,3,2.502685547,0.330093384,0.105163574,0.002816682,-5.68E-05,104.7538452,-0.026038364,0.09887369
042017L11,20.00000024,528.7001263,43.32278043,12.88896358,341.84021,9.927662849,3,4.496307373,0.830047607,-0.153564453,-0.002658592,-0.001292728,330.4143066,0.152198866,-0.086410768
042017L12,22,454.9555273,43.3294015,12.90135215,350.2294006,10.72946453,6,5.421783447,1.193473816,-0.41293335,-0.010326766,-0.00012113,127.9406891,-0.116499163,0.149430722
057016L55,30,420,42.41055886,12.93067452,496.2438049,3.744428635,3,1.661590576,0.108386993,0.021972656,0.000126841,0.000457291,288.5678711,0.020839008,-0.062036905
042017L14,20,206.8965517,43.342016,12.89300959,319.790802,3.159035206,6,1.359222412,0.552387238,-0.147399902,-0.003743749,-0.000168675,80.17733002,0.009415299,0.054380473
042017L15,22,377.8028843,43.32963426,12.91654003,396.5093994,5.799910069,6,2.255615234,0.233009338,0.197692871,0.005477997,-0.000290046,2.996752977,0.101431325,0.005310027
057016L56,30,368,42.35535362,12.94913375,411.3396912,6.145003796,3,2.574493408,0.209465027,-0.070831299,-0.000716198,-0.001153532,286.0098267,0.029692791,-0.103484109
057016L57,30,918,42.35614622,12.95065,422.9208984,5.224525452,12,2.337188721,0.105293274,-0.059234619,-0.00056167,-0.001007649,249.1288147,-0.032575518,-0.085435741
042017L18,24,508.938281,43.34879697,12.91663706,288.5563049,0.869890451,3,0.489196777,0.157539368,-0.117248535,-0.002808025,-0.000317637,118.3348694,-0.00720624,0.013363949
042017L19,23,536.6666667,43.34294051,12.92633694,347.0328064,8.419372559,3,3.882293701,0.421592712,0.119415283,0.001904427,0.001203858,20.57165718,0.138568386,0.052006219
057016L58,30,369,42.40750431,12.9300823,498.6094971,4.299546719,3,1.861785889,0.222408295,0.034881592,0.000107489,0.00081945,196.1103363,-0.072226815,-0.020861311
042017L21,24,407.9154242,43.34274531,12.87694629,359.4312134,8.076999664,3,4.043212891,0.429855347,0.66104126,0.003132935,0.014256479,50.36858368,0.090514205,0.109290808
042017L22,22,977.6253476,43.32717466,12.89825906,381.7065125,13.09090042,10,6.357299805,1.903335571,-0.509429932,-0.011585343,-0.001019773,122.9975357,-0.126636952,0.195022181
057016L59,30,309,42.35555744,12.94342047,414.716095,6.307651043,3,2.848388672,0.279747009,-0.299682617,-0.000757009,-0.00717728,287.5672302,0.033361331,-0.105377331
042017L24,24,479.755527,43.33353291,12.89588106,338.6698914,8.204099655,6,3.218719482,0.665504456,-0.02432251,-0.001681593,0.001074618,0.483923495,0.144163713,0.001217644
042017L25,15,489.0101785,43.3524161,12.90920855,294.7478943,4.544702053,3,1.89630127,0.061832428,-0.024078369,-0.000216043,-0.000422956,77.02906799,0.017840698,0.077455819
057016L60,30,569,42.38985417,12.96126449,528.3408813,13.87761593,16,6.131774902,0.400428772,-0.139587402,0.000155904,-0.003778268,194.8270721,-0.23882328,-0.063220598
042017L27,23,635.1645214,43.35293084,12.92758841,292.7103882,3.55218482,3,1.739624023,0.416213989,-0.14151001,-0.001392824,-0.002367341,121.0622101,-0.032028496,0.053173512
057016L61,30,868,42.38974279,12.96158395,536.0679932,15.41768265,12,6.321472168,0.254257202,0.058227539,-0.000632725,0.002175532,168.5260773,-0.270254403,0.054855783
042017L29,22,578.4227461,43.3396833,12.90768421,321.4902954,1.283476472,3,0.604003906,0.001178741,-3.05E-05,-5.58E-08,-5.54E-07,62.60442734,0.010308689,0.019891238
057016L62,30,574,42.40967899,12.93681604,538.9655762,10.93322372,16,4.779663086,0.681297302,-0.282592773,-0.0060398,-0.001134514,168.6636047,-0.189393923,0.037969742
042017L31,15,833.1691944,43.33920692,12.88765414,360.9585876,3.426188707,6,1.868286133,0.498783112,0.310455322,0.003279687,0.004972683,146.6222839,-0.049992789,0.032936282
057016L63,30,626,42.4076041,12.91076973,455.4844971,12.26720047,3,5.79598999,0.337638855,0.028961182,0.000295045,0.00044617,204.0246582,-0.198590636,-0.088520668
057016L65,30,509,42.3566128,12.94904423,433.2156067,27.84878922,12,13.30429077,1.562820435,0.305053711,0.002365113,0.004167717,290.2539673,0.182890341,-0.495640278
057016L64,30,415,42.35682567,12.94936514,444.2626953,28.59806252,12,14.09759521,0.903739929,0.224060059,0.002155624,0.002450112,293.5176086,0.21753186,-0.499869227
057016L66,30,423,42.35641154,12.94886864,426.3250122,19.54351425,3,8.198791504,2.888202667,-0.937591553,-0.023404548,0.002791497,279.8741455,0.060870241,-0.349701881
057016L67,30,541,42.39030121,12.95855304,506.4335022,6.954936028,16,2.996612549,0.176734924,0.106170654,0.001480245,0.001308275,72.46250916,0.036756746,0.116312094
057016L68,30,459,42.39031675,12.95790866,508.1628113,7.212628841,16,3.412109375,0.020069122,-0.137756348,-0.000380761,-0.003257,62.16662598,0.059085753,0.111908056
057016L73,30,424,42.40649611,12.92214399,474.3317871,16.43177795,12,8.558776855,2.020393372,-0.645996094,-0.014181877,-0.001107578,56.05449295,0.164677322,0.244645759
057016L74,30,338,42.40647811,12.92214458,474.3317871,16.43177795,12,8.558776855,2.020393372,-0.645996094,-0.014181877,-0.001107578,56.05449295,0.164677322,0.244645759
057016L75,30,561,42.40970259,12.9351261,531.1879883,8.291728973,16,3.190368652,0.299407959,-0.040466309,-0.000505189,-0.000550875,88.67079163,0.003380536,0.145692334
057016L76,30,428,42.40938599,12.92706743,491.7690125,3.138558626,3,1.260223389,0.030422211,0.011199951,7.74E-05,0.000221008,260.651001,-0.008907189,-0.054102764
057016L77,30,334,42.40961127,12.92260013,471.5552063,5.596045971,3,1.990081787,0.131278992,0.018218994,3.68E-06,0.0004799,180.236908,-0.097976029,-0.000405118
057016L78,30,477,42.3894891,12.95644125,506.9460144,7.559577465,16,3.341796875,0.172451019,0.107330322,0.00027006,0.002562872,252.3462372,-0.040244855,-0.126456082
057016L79,30,537,42.38631279,12.94751853,475.7102051,3.030484438,12,1.420593262,0.161655426,0.150482178,0.000733472,0.003271926,203.538559,-0.048534069,-0.021142071
057016L80,30,576,42.3889465,12.95026324,478.4930115,11.14106655,12,4.851898193,1.658607483,0.044586182,0.004510762,-0.003519982,92.07943726,-0.007145587,0.196799815
057016L81,30,463,42.38719785,12.95118266,486.1850891,5.811182976,12,2.850097656,0.043251038,0.185546875,0.0003878,0.00452996,315.8258972,0.072991647,-0.070917085
057016L82,30,366,42.41204553,12.92374719,473.7106018,3.800284147,3,1.729492188,0.12310791,0.029052734,0.000630128,0.000141534,247.2849884,-0.02564889,-0.061270539
055012L1,23,384.3550272,42.62406601,12.78433646,281.2219849,21.85429955,10,8.469909668,0.498550415,-0.124694824,0.000953283,-0.004192654,266.0807495,-0.027412398,-0.400117785
055012L2,18,401,42.62093331,12.7829966,249.9420013,3.637022495,3,1.539993286,0.287971497,-0.099014282,-0.00257104,-5.35E-05,256.5230408,-0.014813208,-0.061810888
055012L3,20,290.3958692,42.61708103,12.78356007,237.7223969,1.145214915,3,0.5440979,2.67E-05,3.05E-05,7.04E-07,2.11E-07,240.7744141,-0.009759952,-0.017445078
055012L4,23,367.8868445,42.61940105,12.79037894,240.8522949,2.18833971,3,0.938095093,0.077150345,0.007904053,6.61E-05,0.000144472,106.2224579,-0.010674894,0.036689539
057017L53,30,489.3432052,42.62083553,13.15753013,1009.02301,12.92667198,16,6.473999023,0.00025177,-6.10E-05,1.88E-07,1.98E-07,229.2231903,-0.149897113,-0.173799619
055012L6,22,505.7393741,42.61950491,12.79109465,240.6602936,1.791546106,3,0.68901062,0.182844162,-0.010986328,-0.000108119,-0.000184442,84.98819733,0.002732428,0.031157879
057017L56,30,827.0535322,42.61725199,13.15980613,994.0283203,5.809235096,6,2.790100098,0.281150818,0.135986328,0.000941902,0.002655115,239.1405029,-0.052183539,-0.087332398
057017L57,30,680.2323967,42.61831822,13.16003077,1006.586975,9.093658447,6,3.947998047,0.369873047,0.203735352,0.000836098,0.004506841,344.7591858,0.15442434,-0.042074334
057017L59,30,730.1921583,42.617378,13.15924155,990.8848877,10.02907181,6,4.466308594,0.253334045,0.063476563,0.000505667,0.001145725,197.3258362,-0.168818504,-0.052664634
057017L62,30,404.8440532,42.59139964,13.17455856,826.866272,21.36877251,6,10.26080322,3.410224915,-0.93927002,-0.021878151,0.001902865,146.6073151,-0.326661527,0.21533379
043017L3,21.39999986,380.2377208,43.03628949,13.15524801,728.4918823,9.120999336,10,3.869506836,0.414344788,-0.391479492,-0.001093349,-0.009186452,75.835495,0.039286233,0.155663133
043017L4,22.30000019,506.6890621,43.07398559,13.13319943,669.8875122,9.639007568,6,3.535827637,0.734397888,0.138427734,0.004669343,-0.001166251,184.7731934,-0.16924116,-0.014131843
043017L5,23,395.5141953,43.04065271,13.12453692,891.7642822,10.15282822,6,4.37689209,0.62121582,-0.089172363,-0.002872399,0.000624287,341.1509705,0.169467762,-0.057853352
043017L1000,14.89999962,651.4542727,43.03108696,13.17052598,681.2927856,15.65346527,10,7.741210938,0.752845764,0.354797363,0.004269554,0.004505294,236.0884552,-0.156327084,-0.232537985
043017L1001,14.5,390.1010154,43.03047581,13.17454556,736.0678711,15.89739418,10,6.540893555,0.170372009,0.066772461,1.42E-05,0.001698093,189.4515228,-0.280929297,-0.046767145
057017L64,30,314.7373984,42.59175846,13.17334149,817.5759888,4.512469769,6,2.231567383,0.145973206,-0.000183105,0.000144611,-0.000149775,136.7476501,-0.057479024,0.054075301
057017L77,30,405.6862074,42.59124552,13.1739293,823.1190186,4.484017372,6,2.217224121,0.255241394,0,-9.92E-07,-4.22E-07,133.5285645,-0.054007702,0.056855433
057017L69,30,422.8963177,42.56540185,13.149904,767.9337769,1.63147819,3,0.642456055,0.059883118,-0.007751465,1.04E-05,-0.000216429,6.809062481,0.028280228,0.00337675
057017L71,30,600.4518185,42.56375864,13.14852724,774.3671875,2.735309124,3,1.346130371,1.073112488,0.111083984,0.001607197,0.001347557,46.32410049,0.032992076,0.034553323
057017L72,30,450,42.56345501,13.14924279,772.1680298,3.636294603,3,1.755004883,0.260292053,0.032409668,0.000682044,0.000177912,304.1377869,0.035662323,-0.052598257
057017L73,30,360.8444609,42.56468436,13.15064397,766.5526123,1.331350923,3,0.566894531,0.021430969,0.002868652,8.26E-06,6.76E-05,345.4412842,0.022493418,-0.005841793
057017L74,30,419.6178567,42.56410102,13.15021046,767.9185181,1.70131588,3,0.840026855,0.019851685,6.10E-05,3.43E-07,6.35E-08,43.82002258,0.021429894,0.02056491
043014L1,30,227.3407978,43.16110344,13.35669275,374.1102905,7.920653343,17,3.946990967,0.847141266,-0.470428467,-0.004432128,-0.007906703,52.21864319,0.085233979,0.109956846
043014L2,30,437.4254416,43.16751311,13.36097415,402.9519958,5.991493702,3,2.39630127,0.329750061,0.146240234,0.003026739,0.000817867,187.8127899,-0.103975311,-0.014266501
043014L3,30,510.8118473,43.1718002,13.36355377,401.1729126,0.561401308,3,0.478790283,0.233062744,0.208251953,0.002905976,0.002647007,136.4163208,-0.007097523,0.006755026
043014L4,30,298.1457369,43.16923127,13.37410382,272.0046082,3.650457859,3,1.780487061,0.143592834,0.082611084,0.000424109,0.001772621,316.8174438,0.046518795,-0.043657422
043014L5,30,424.9138518,43.18007685,13.37819634,246.9739075,2.335591555,3,0.872390747,0.004119873,1.53E-05,2.41E-07,3.18E-07,355.8648987,0.040678389,-0.002940923
043014L6,30,277.0938093,43.16201097,13.35718505,370.3247986,9.84278965,3,4.359802246,0.279930115,-0.05847168,-0.000816005,-0.000695698,340.0958252,0.163127825,-0.059064895
044015L2,30,592.4114143,42.9525297,13.4065825,495.8295898,7.836178303,6,2.86819458,0.136779785,-0.000335693,-1.76E-05,9.28E-06,357.5038757,0.137489617,-0.005993616
044015L3,30,598.8595206,42.95539308,13.4098064,473.3815002,4.498847485,3,2.046813965,0.05904007,0.059967041,0.000411161,0.001180655,22.98136711,0.072433569,0.030718429
044015L4,30,406,42.957838,13.41078553,483.408905,6.159037113,6,2.592010498,0.19152832,-0.011077881,-0.000318786,2.90E-05,346.1020813,0.10474778,-0.025918424
044015L5,30,545,42.95821406,13.41192829,480.1487122,6.147153378,3,2.689697266,2.048606873,0.633361816,0.015187348,0.001428281,354.3306274,0.107170075,-0.010639127
044015L6,30,561.458374,42.96421846,13.42416992,450.9417114,4.550986767,3,1.951293945,0.364910126,-0.047668457,-0.001405526,0.000147097,292.5423279,0.030513702,-0.073512971
043015L5,30,218.5297935,43.2581897,13.48581006,112.844902,0.538650692,3,0.246101379,0.001664162,-3.81E-05,-1.48E-07,-8.43E-07,67.25369263,0.003634972,0.008669992
043015L6,30,300.4973388,43.24202561,13.51526601,181.6083069,5.108804226,17,2.161193848,0.507417679,-0.011245728,-7.36E-05,-0.000224469,76.0812149,0.021504663,0.086774305
043015L9,30,356.6744506,43.24919777,13.50386979,236.1941986,3.632886171,17,1.824798584,1.11476326,0.829116821,0.017656496,0.004337308,72.8846283,0.018684497,0.060676973
043015L10,30,471.0885412,43.26107168,13.49198522,107.9078979,0.417294413,3,0.16280365,0.000471115,7.63E-06,5.70E-07,-3.16E-07,82.7618866,0.000917612,0.007224993
043015L11,30,318.1314788,43.25596996,13.50186834,136.5413055,4.865496635,3,2.479507446,0.418878555,-0.164321899,-0.000918986,-0.003440704,123.4050903,-0.046863448,0.071058422
